Repository,PR #,Title,State,Created At,Merged At,Closed At,Additions,Deletions,Net Lines,URL
dataverse-vintedgo-dbt,4549,chore: remove new config for obsr,MERGED,2025-06-05,2025-06-05,2025-06-05,0,12,-12,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4549
dataverse-vintedgo-dbt,4546,chore: upgrade scheduler,MERGED,2025-06-05,2025-06-05,2025-06-05,38,9,29,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4546
dataverse-vintedgo-dbt,4545,chore: add royal mail to compensation carrier codes,MERGED,2025-06-05,2025-06-05,2025-06-05,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4545
dataverse-vintedgo-dbt,4544,chore: add delivery change - return as a new category (postnord-se),MERGED,2025-06-05,2025-06-05,2025-06-05,2,1,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4544
dataverse-vintedgo-dbt,4543,fix: exclude tests from carrier_invoices.postnord_se,MERGED,2025-06-05,2025-06-05,2025-06-05,3,0,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4543
dataverse-marketplace-dbt,9075,fix: add coalesce to measure definitions (carrier route shipping pricing profit & loss),MERGED,2025-06-04,2025-06-04,2025-06-04,4,4,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/9075
dataverse-vintedgo-dbt,4536,chore: poetry update,MERGED,2025-06-04,2025-06-04,2025-06-04,1365,990,375,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4536
dataverse-vintedgo-finance,123,chore: add invoice cost description to duplicates testing,MERGED,2025-06-04,2025-06-04,2025-06-04,1,0,1,https://github.com/vinted/dataverse-vintedgo-finance/pull/123
dataverse-vintedgo-dbt,4523,fix: tabbing in staged external source,MERGED,2025-06-03,2025-06-03,2025-06-03,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4523
dataverse-marketplace-dbt,9038,feat: add measures to shipping profit & loss models,MERGED,2025-06-03,2025-06-03,2025-06-03,503,26,477,https://github.com/vinted/dataverse-marketplace-dbt/pull/9038
dataverse-vintedgo-dbt,4508,chore: add relay-uk to seeds,MERGED,2025-06-03,2025-06-03,2025-06-03,10,9,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4508
dataverse-marketplace-dbt,8997,feat: expose models to looker (shipping profit and loss),MERGED,2025-06-02,2025-06-03,2025-06-03,45,11,34,https://github.com/vinted/dataverse-marketplace-dbt/pull/8997
dataverse-marketplace-dbt,8996,fix: add config for actual no details costs (VGOFIN-1123),MERGED,2025-06-02,2025-06-03,2025-06-03,7,0,7,https://github.com/vinted/dataverse-marketplace-dbt/pull/8996
dataverse-vintedgo-dbt,4504,chore: replace folder path for new csv cleaner (staged external sources),MERGED,2025-06-02,2025-06-03,2025-06-03,368,368,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4504
dataverse-vintedgo-finance,121,chore: change file paths for input/output due to upgrading of csv-cleaner.,MERGED,2025-06-02,2025-06-03,2025-06-03,250,444,-194,https://github.com/vinted/dataverse-vintedgo-finance/pull/121
dataverse-vintedgo-looker,2177,chore: minor edit to graph to show full values (observability),MERGED,2025-06-02,2025-06-02,2025-06-02,2,2,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/2177
dataverse-vintedgo-dbt,4493,feat: align logic of revenue recognition date in d2c,MERGED,2025-05-30,2025-06-02,2025-06-02,3,22,-19,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4493
dataverse-vintedgo-dbt,4483,feat: dim_carrier_invoices_uploaded,MERGED,2025-05-28,2025-05-28,2025-05-28,256,2,254,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4483
dataverse-marketplace-dbt,8861,feat: aggregated mart of shipping profit vs loss,MERGED,2025-05-28,2025-06-02,2025-06-02,687,20,667,https://github.com/vinted/dataverse-marketplace-dbt/pull/8861
dataverse-vintedgo-dbt,4482,chore: add AT>FR as a valid route,MERGED,2025-05-28,2025-05-28,2025-05-28,3,2,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4482
dataverse-vintedgo-dbt,4479,chore: change access level to allow shipping pricing model to read data,MERGED,2025-05-27,2025-05-27,2025-05-27,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4479
dataverse-vintedgo-dbt,4478,feat: improve reporting route matching method in mart_prep_shipment_leg_information_with_customer_invoice_date,MERGED,2025-05-27,2025-05-27,2025-05-27,9,1,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4478
dataverse-vintedgo-dbt,4474,feat: include no detail invoices as part of the integrated mapping,MERGED,2025-05-27,2025-05-27,2025-05-27,36,0,36,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4474
dataverse-vintedgo-dbt,4471,feat: improve visibility on issues with vertical reporting,MERGED,2025-05-27,2025-05-27,2025-05-27,24,4,20,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4471
dataverse-vintedgo-dbt,4466,fix: do a deduplicate on address_id and pickup_point_id,MERGED,2025-05-27,2025-05-27,2025-05-27,8,2,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4466
dataverse-vintedgo-dbt,4463,fix: deduplicate on addresses in mart_retail_orders,MERGED,2025-05-26,2025-05-26,2025-05-26,7,0,7,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4463
dataverse-vintedgo-dbt,4461,fix: duplication in marts for mart_retail_orders,MERGED,2025-05-26,2025-05-26,2025-05-26,14,6,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4461
dataverse-vintedgo-dbt,4460,fix: data tests,MERGED,2025-05-26,2025-05-26,2025-05-26,10,10,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4460
dataverse-vintedgo-dbt,4458,fix: deduplication of retail orders,MERGED,2025-05-26,2025-05-26,2025-05-26,2,0,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4458
dataverse-vintedgo-dbt,4453,feat: add reporting carrier to mart_carrier_invoices_totals,MERGED,2025-05-26,2025-05-26,2025-05-26,16,3,13,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4453
dataverse-vintedgo-looker,2159,"chore: unhide zero amounts, so that number can be shown",MERGED,2025-05-26,2025-05-26,2025-05-26,1,1,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/2159
dataverse-vintedgo-dbt,4446,chore: add soft dependencies on marketplace models,MERGED,2025-05-23,2025-05-23,2025-05-23,4,0,4,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4446
dataverse-vintedgo-dbt,4434,chore: change access level back to vinted,MERGED,2025-05-22,2025-05-22,2025-05-22,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4434
dataverse-vintedgo-looker,2147,feat: prepare for required partition filters,MERGED,2025-05-21,2025-05-22,2025-05-22,22,4,18,https://github.com/vinted/dataverse-vintedgo-looker/pull/2147
dataverse-vintedgo-dbt,4420,feat: expose vertical reporting to downstream models (invoice_cost_and_revenue),MERGED,2025-05-20,2025-05-21,2025-05-21,65,6,59,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4420
dataverse-vintedgo-dbt,4419,feat: adjust vertical classification,MERGED,2025-05-20,2025-05-21,2025-05-21,12,4,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4419
dataverse-vintedgo-dbt,4418,fix: typo in docs (vertical_reporting_category),MERGED,2025-05-20,2025-05-20,2025-05-20,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4418
dataverse-marketplace-dbt,8665,chore: typo in docs for vertical,MERGED,2025-05-20,2025-05-20,2025-05-20,1,1,0,https://github.com/vinted/dataverse-marketplace-dbt/pull/8665
dataverse-vintedgo-dbt,4415,feat: use dim_transaction_verticals for verticals reporting (expose to vgo-fin dim_prep),MERGED,2025-05-20,2025-05-20,2025-05-20,37,1,36,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4415
dataverse-vintedgo-dbt,4410,"chore: change access levels for dims, marts, for vgo-finance",MERGED,2025-05-19,2025-05-21,2025-05-21,4,1,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4410
dataverse-vintedgo-looker,2137,"feat: add from_zone, to_zone information in price list dashboard",MERGED,2025-05-19,2025-05-19,2025-05-19,43,4,39,https://github.com/vinted/dataverse-vintedgo-looker/pull/2137
dataverse-vintedgo-dbt,4402,chore: exclude mart_vgo_finance_unmatched_price_list_test_failures from SLO,MERGED,2025-05-19,2025-05-19,2025-05-19,5,4,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4402
dataverse-vintedgo-dbt,4401,feat: add validity range test to cost categories,MERGED,2025-05-19,2025-05-19,2025-05-19,9,0,9,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4401
dataverse-vintedgo-dbt,4359,fix: add file upload datetime to claim eligible compensations,MERGED,2025-05-13,2025-05-13,2025-05-13,7,2,5,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4359
dataverse-vintedgo-finance,119,fix: handle nulls in dates,MERGED,2025-05-13,2025-05-13,2025-05-13,3,1,2,https://github.com/vinted/dataverse-vintedgo-finance/pull/119
dataverse-vintedgo-finance,118,chore: include new dependent fields for SLOVAK-POST's invoice_date,MERGED,2025-05-13,2025-05-13,2025-05-13,2,0,2,https://github.com/vinted/dataverse-vintedgo-finance/pull/118
dataverse-vintedgo-dbt,4352,feat: (SLOVAK-POST) update to treat document date as invoice date,MERGED,2025-05-13,2025-05-13,2025-05-13,13,2,11,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4352
dataverse-vintedgo-dbt,4346,feat: add new account codes for UPS for populating values,MERGED,2025-05-13,2025-05-13,2025-05-13,12,0,12,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4346
dataverse-vintedgo-finance,117,chore: change name to mindaugas.nasutavici,MERGED,2025-05-12,2025-05-12,2025-05-12,3,3,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/117
dataverse-vintedgo-dbt,4345,feat: exclude vgo finance model from slo + allow for excluding models from SLOs,MERGED,2025-05-12,2025-05-12,2025-05-12,26,1,25,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4345
dataverse-vintedgo-dbt,4337,chore: add new account number 0000W372J7 for UPS (UPS-PL),MERGED,2025-05-09,2025-05-09,2025-05-09,22,21,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4337
dataverse-vintedgo-finance,116,chore: add mindaugas.nasutavicius to compensation completeness alerts,MERGED,2025-05-09,2025-05-09,2025-05-09,3,0,3,https://github.com/vinted/dataverse-vintedgo-finance/pull/116
dataverse-vintedgo-dbt,4336,chore: amend invoice logic to ignore extra costs royal mail,MERGED,2025-05-09,2025-05-09,2025-05-09,8,2,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4336
dataverse-vintedgo-dbt,4331,hotfix: (2) raise threshold of errors for currency,MERGED,2025-05-08,2025-05-08,2025-05-08,5,5,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4331
dataverse-marketplace-dbt,8343,feat: shipping pricing's profit and loss view,MERGED,2025-05-07,2025-05-27,2025-05-27,965,0,965,https://github.com/vinted/dataverse-marketplace-dbt/pull/8343
dataverse-vintedgo-dbt,4324,feat: include retrieved compensation routes into mapping table,MERGED,2025-05-07,2025-05-07,2025-05-07,41,3,38,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4324
dataverse-vintedgo-finance,115,chore: add columns to make debugging more meaningful for shipment joins failure checker,MERGED,2025-05-07,2025-05-07,2025-05-07,9,3,6,https://github.com/vinted/dataverse-vintedgo-finance/pull/115
dataverse-vintedgo-dbt,4321,fix: have a unique key for update/merge for royal mail latest records,MERGED,2025-05-07,2025-05-07,2025-05-07,6,3,3,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4321
dataverse-vintedgo-dbt,4314,docs: update invoice account code description,MERGED,2025-05-06,2025-05-06,2025-05-06,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4314
dataverse-vintedgo-dbt,4312,"chore: METHOD -  change invoice date to the last day of latest month, rather than common month",MERGED,2025-05-06,2025-05-06,2025-05-06,3,5,-2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4312
dataverse-vintedgo-dbt,4304,feat: royal mail - implement logic to use service code for categorising extra costs,MERGED,2025-05-05,2025-05-06,2025-05-06,42,3,39,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4304
dataverse-vintedgo-dbt,4301,chore: use data_futura instead of data_part as the main label_date column for poste-italiane,MERGED,2025-05-05,2025-05-05,2025-05-05,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4301
dataverse-vintedgo-finance,114,chore: change owner for CP to justina.leistye,MERGED,2025-05-05,2025-05-05,2025-05-05,1,1,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/114
dataverse-vintedgo-finance,113,feat: update configuration for completeness alerts,MERGED,2025-05-05,2025-05-05,2025-05-05,6,6,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/113
dataverse-vintedgo-finance,112,chore: change owner for PPL to gvidas from greta,MERGED,2025-05-05,2025-05-05,2025-05-05,1,1,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/112
dataverse-vintedgo-dbt,4296,feat: include new dpd uk columns in total amount calculation,MERGED,2025-05-05,2025-05-05,2025-05-05,8,0,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4296
dataverse-vintedgo-finance,111,feat: send alerts to invoice upload function alerts,MERGED,2025-05-05,2025-05-05,2025-05-05,2,2,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/111
dataverse-vintedgo-finance,110,fix: include invoice_cost_description in USPS uniqueness check,MERGED,2025-05-05,2025-05-05,2025-05-05,1,0,1,https://github.com/vinted/dataverse-vintedgo-finance/pull/110
dataverse-vintedgo-dbt,4291,feat: split up label and postage fee for USPS,MERGED,2025-05-02,2025-05-02,2025-05-02,34,2,32,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4291
dataverse-vintedgo-dbt,4288,chore: drop column with custom query in dim_prep_shipment_leg_information,MERGED,2025-05-02,2025-05-02,2025-05-02,13,0,13,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4288
dataverse-vintedgo-dbt,4287,chore: remove carrier_id_first/last_mile from dim_prep_shipment_legs_information,MERGED,2025-05-02,2025-05-02,2025-05-02,2,9,-7,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4287
dataverse-vintedgo-dbt,4286,fix: use _backend for carrier_id in mart_d2c_compensations,CLOSED,2025-05-02,,2025-05-02,8,8,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4286
dataverse-vintedgo-dbt,4243,chore: reinclude specific invoices into the no details file,MERGED,2025-04-24,2025-04-24,2025-04-24,19,3,16,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4243
dataverse-vintedgo-finance,108,remove: cancelled_date from royal mail,MERGED,2025-04-24,2025-04-24,2025-04-24,0,1,-1,https://github.com/vinted/dataverse-vintedgo-finance/pull/108
dataverse-vintedgo-finance,107,fix: changes in conditions for date checks,MERGED,2025-04-23,2025-04-23,2025-04-23,2,2,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/107
dataverse-vintedgo-finance,106,fix: cast timestamps,MERGED,2025-04-23,2025-04-23,2025-04-23,2,2,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/106
dataverse-vintedgo-finance,104,fix: for elif for value ==,MERGED,2025-04-22,2025-04-22,2025-04-22,7,0,7,https://github.com/vinted/dataverse-vintedgo-finance/pull/104
dataverse-vintedgo-finance,103,chore: improve error handling for shipment joins failure checker,MERGED,2025-04-17,2025-04-23,2025-04-23,143,82,61,https://github.com/vinted/dataverse-vintedgo-finance/pull/103
dataverse-vintedgo-dbt,4203,chore: change group to test_highfreq_lowimpact for (check_shipment_join_failures),MERGED,2025-04-17,2025-04-17,2025-04-17,1,1,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4203
dataverse-vintedgo-dbt,4202,chore: remove old configuration (for shipment join failures),MERGED,2025-04-17,2025-04-17,2025-04-17,0,43,-43,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4202
dataverse-vintedgo-dbt,4201,feat: add shipment join failures to scheduler,MERGED,2025-04-17,2025-04-17,2025-04-17,15,0,15,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4201
dataverse-vintedgo-finance,102,feat: migrate shipment join failures to python,MERGED,2025-04-17,2025-04-17,2025-04-17,2350,0,2350,https://github.com/vinted/dataverse-vintedgo-finance/pull/102
dataverse-vintedgo-finance,100,feat: add configuration for service now claim eligible compensations,MERGED,2025-04-15,2025-04-17,2025-04-17,22,0,22,https://github.com/vinted/dataverse-vintedgo-finance/pull/100
dataverse-vintedgo-dbt,4172,chore: add POSTI to compensation carrier codes,MERGED,2025-04-15,2025-04-15,2025-04-15,1,0,1,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4172
dataverse-vintedgo-dbt,4166,fix: move cdc_changelog tests upstream,MERGED,2025-04-14,2025-04-22,2025-04-22,69,61,8,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4166
dataverse-vintedgo-finance,97,chore: include new columns in config (laposte),MERGED,2025-04-14,2025-04-14,2025-04-14,3,0,3,https://github.com/vinted/dataverse-vintedgo-finance/pull/97
dataverse-vintedgo-dbt,4155,chore: new source columns for la poste,MERGED,2025-04-14,2025-04-14,2025-04-14,32,12,20,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4155
dataverse-vintedgo-finance,95,chore: add config for field assertions,MERGED,2025-04-11,2025-04-22,2025-04-22,496,3,493,https://github.com/vinted/dataverse-vintedgo-finance/pull/95
dataverse-vintedgo-finance,94,feat: implement checks for invoice and label dates,MERGED,2025-04-11,2025-04-11,2025-04-11,314,13,301,https://github.com/vinted/dataverse-vintedgo-finance/pull/94
dataverse-vintedgo-finance,93,chore: update columns for stg_carrier_credit_notes__all_carriers,MERGED,2025-04-11,2025-04-11,2025-04-11,3,2,1,https://github.com/vinted/dataverse-vintedgo-finance/pull/93
dataverse-vintedgo-finance,92,feat: error alerting to slack (royalmail ingestor),MERGED,2025-04-10,2025-04-23,2025-04-23,228,68,160,https://github.com/vinted/dataverse-vintedgo-finance/pull/92
dataverse-vintedgo-finance,90,feat: improve error handling in easypost api,MERGED,2025-04-10,2025-04-10,2025-04-10,258,69,189,https://github.com/vinted/dataverse-vintedgo-finance/pull/90
dataverse-vintedgo-dbt,4106,hotfix: aggregate adjusted invoice carrier code in carrier invoices totals to avoid duplicates.,MERGED,2025-04-04,2025-04-04,2025-04-04,3,1,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/4106
dataverse-vintedgo-finance,89,feat: adapt to error message (royalmail),MERGED,2025-04-04,2025-04-04,2025-04-04,3,1,2,https://github.com/vinted/dataverse-vintedgo-finance/pull/89
dataverse-vintedgo-finance,88,chore: typo in config,MERGED,2025-04-03,2025-04-03,2025-04-03,1,1,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/88
dataverse-vintedgo-finance,87,fix: git is playing tricks on me now,MERGED,2025-04-03,2025-04-03,2025-04-03,1,1,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/87
