repository,pr_number,title,description_length,description_preview,author,state,created_at,merged_at,closed_at,time_to_merge_hours,head_branch,base_branch,labels,milestone,assignees,reviews_count,approvals_count,changes_requested_count,unique_reviewers,comments_count,commits_count,files_changed,total_reactions,additions,deletions,net_lines,url,enhancement_failed
vinted/dataverse-vintedgo-finance,10,fix: adding versions to checkout api dag,496,fixes error in [airflow DAG](https://0434cddef1784179a1e6db639cb39223-dot-europe-west1.composer.googleusercontent.com/dags/vgo_finance_checkout_payments_dag/grid?root=&dag_run_id=scheduled__2024-06-09...,jeremychia,MERGED,2024-06-10T11:21:53Z,2024-06-10T12:00:14Z,2024-06-10T12:00:14Z,0.6391666666666667,VGOFIN-173-secret-format-is-incorrect,main,,,,2,2,0,AidasPasilisVinted|jsakalyte,1,1,1,0,2,2,0,https://github.com/vinted/dataverse-vintedgo-finance/pull/10,False
vinted/dataverse-vintedgo-dbt,1840,chore: changes to align with looker definition for mart_invoice_totals_verification,4149,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* aligns column-level configurati...",jeremychia,MERGED,2024-06-07T14:55:56Z,2024-06-07T15:44:14Z,2024-06-07T15:44:14Z,0.805,VGOFIN-114-add-measures-in-lookml-for-mart-invoice-totals-verification,main,vgo_finance,,,1,1,0,kimjunn,3,1,1,0,12,0,12,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1840,False
vinted/dataverse-vintedgo-dbt,1839,chore: changes to align with looker PR for _union_unmatched_price_list_test_failures,4149,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* aligns column-level configurati...",jeremychia,MERGED,2024-06-07T14:46:30Z,2024-06-07T15:30:58Z,2024-06-07T15:30:58Z,0.7411111111111112,VGOFIN-123-add-measures-in-lookml-for-union-unmatched-price-list-test-failures,main,vgo_finance,,,1,1,0,kimjunn,3,2,1,0,7,0,7,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1839,False
vinted/dataverse-vintedgo-looker,398,feat: labelers for looker repo,216,"* first iteration of labelers,
* will be similar to the corresponding labeler in the dbt repository: https://github.com/vinted/dataverse-vintedgo-dbt/blob/c3b183a3a872811b4b578db06f4afef186fc7b61/.gi...",jeremychia,MERGED,2024-06-07T10:15:27Z,2024-06-10T07:57:23Z,2024-06-10T07:57:23Z,69.69888888888889,VGOFIN-168-labelers-for-lookml-repo,main,ci/cd,,,1,1,0,AidasPasilisVinted,0,4,3,0,81,3,78,https://github.com/vinted/dataverse-vintedgo-looker/pull/398,False
vinted/dataverse-vintedgo-dbt,1833,fix: there are US dates formats for DAO-DK invoices for uploads in 2024-06-06,5087,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

> [!WARNING]
> i am not comforta...",jeremychia,CLOSED,2024-06-07T07:29:52Z,,2024-06-07T10:32:05Z,,VGOFIN-167-2024-06-07-dbt-shipment-legs-joining-test-failure-dao-dk,main,vgo_finance|do not merge,,,0,0,0,,4,3,2,0,14,5,9,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1833,False
vinted/warehouse-jobs,14718,feat: backfill old data sources checkout api (attempt 2),1130,"context:
* checkout.com's api will be migrated to GCP.
* this PR is initiate classes which will copy the source data which exists in these folders as `.csv` files to GCP as `.parquet` files.

curr...",jeremychia,CLOSED,2024-06-06T12:25:09Z,,2024-10-17T12:40:05Z,,VGOFIN-90-backfill-2,master,,,,0,0,0,,3,11,3,0,182,0,182,https://github.com/vinted/warehouse-jobs/pull/14718,False
vinted/dataverse-vintedgo-dbt,1826,chore: hide fields to make it consistent with looker for agg_invoice_rows_exceptions_by_date,4160,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* makes `hidden` attribute consis...",jeremychia,MERGED,2024-06-06T11:13:51Z,2024-06-06T15:13:37Z,2024-06-06T15:13:37Z,3.996111111111111,VGOFIN-124-add-measures-in-lookml-for-agg-invoice-rows-exceptions-by-date,main,vgo_finance,,,1,1,0,kimjunn,3,1,1,0,6,0,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1826,False
vinted/warehouse-jobs,14708,feat: add pk for invoices in marketplace shipping refunds bq,281,"context:

* there were duplicates in `ShippingRevenueVsCosts`, investigated to be coming from `MarketplaceShippingRefundsBq`

this PR:

* adds PK for `fct_invoice_rows` in to `MarketplaceShippin...",jeremychia,MERGED,2024-06-05T13:22:03Z,2024-06-05T16:03:06Z,2024-06-05T16:03:06Z,2.6841666666666666,VGOFIN-165-no-pk-for-invoices-in-marketplace-shipping-refunds-bq,master,,,,3,2,0,juliasolee|jsakalyte|jeremychia,2,5,5,0,31,22,9,https://github.com/vinted/warehouse-jobs/pull/14708,False
vinted/dataverse-vintedgo-looker,385,feat: add measures in lookml for mart_unmatched_invoice_rows,1045,"* adding measures to `mart_unmatched_invoice_rows`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (request for ac...",jeremychia,MERGED,2024-06-05T12:51:25Z,2024-06-10T11:49:31Z,2024-06-10T11:49:32Z,118.96833333333333,VGOFIN-118-add-measures-in-lookml-for-mart-unmatched-invoice-rows,main,views|vgo_finance,,,1,1,0,jsakalyte,0,5,1,0,45,21,24,https://github.com/vinted/dataverse-vintedgo-looker/pull/385,False
vinted/dataverse-vintedgo-looker,384,feat: add measures in lookml for fct_invoice_rows,1034,"* adding measures to `fct_invoice_rows`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (request for access).

t...",jeremychia,MERGED,2024-06-05T12:48:17Z,2024-06-10T11:49:51Z,2024-06-10T11:49:52Z,119.0261111111111,VGOFIN-121-add-measures-in-lookml-for-fct-invoice-rows,main,views|vgo_finance,,,1,1,0,jsakalyte,0,5,1,0,67,27,40,https://github.com/vinted/dataverse-vintedgo-looker/pull/384,False
vinted/dataverse-vintedgo-looker,383,feat: measures for _union_all_test_failures,46,* only adds a count test for the test failures,jeremychia,MERGED,2024-06-05T12:42:50Z,2024-06-10T11:50:11Z,2024-06-10T11:50:11Z,119.1225,VGOFIN-122-add-measures-in-lookml-for-union-all-test-failures,main,views|vgo_finance,,,1,1,0,jsakalyte,0,2,1,0,8,11,-3,https://github.com/vinted/dataverse-vintedgo-looker/pull/383,False
vinted/dataverse-vintedgo-looker,382,feat: measures for mart_historic_shipment_legs_revenue_recognition,1191,"* adding measures to `mart_historic_shipment_legs_revenue_recognition`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf...",jeremychia,CLOSED,2024-06-05T12:36:43Z,,2024-07-05T15:05:29Z,,VGOFIN-120-add-measures-in-lookml-for-mart-historic-shipment-legs-revenue-recognition,main,views|vgo_finance,,,2,0,0,jsakalyte|jeremychia,0,5,1,0,1259,42,1217,https://github.com/vinted/dataverse-vintedgo-looker/pull/382,False
vinted/dataverse-vintedgo-looker,381,feat: add measures in lookml for mart_uncategorised_invoice_rows,1049,"* adding measures to `mart_uncategorised_invoice_rows`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (request fo...",jeremychia,MERGED,2024-06-05T12:34:38Z,2024-06-10T11:50:27Z,2024-06-10T11:50:27Z,119.26361111111112,VGOFIN-117-add-measures-in-lookml-for-mart-uncategorised-invoice-rows,main,views|vgo_finance,,,1,1,0,jsakalyte,0,6,1,0,41,20,21,https://github.com/vinted/dataverse-vintedgo-looker/pull/381,False
vinted/dataverse-vintedgo-looker,380,feat: add measures in lookml for mart_historic_shipment_legs_customer_invoices,1063,"* adding measures to `mart_historic_shipment_legs_customer_invoices`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6x...",jeremychia,MERGED,2024-06-05T12:34:07Z,2024-06-10T11:38:20Z,2024-06-10T11:38:20Z,119.07027777777778,VGOFIN-119-add-measures-in-lookml-for-mart-historic-shipment-legs-customer-invoices,main,views|vgo_finance,,,2,1,0,jsakalyte|jeremychia,0,4,2,0,222,74,148,https://github.com/vinted/dataverse-vintedgo-looker/pull/380,False
vinted/dataverse-vintedgo-looker,379,feat: add measures in lookml for mart_shipment_legs_revenue_recognition,1056,"* adding measures to `mart_shipment_legs_revenue_recognition`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (req...",jeremychia,MERGED,2024-06-05T12:25:01Z,2024-06-10T11:57:17Z,2024-06-10T11:57:17Z,119.53777777777778,VGOFIN-116-add-measures-in-lookml-for-mart-shipment-legs-revenue-recognition,main,views|vgo_finance,,,1,1,0,jsakalyte,0,7,1,0,1222,79,1143,https://github.com/vinted/dataverse-vintedgo-looker/pull/379,False
vinted/dataverse-vintedgo-looker,378,feat: add measures in lookml for mart_duplicate_invoice_rows,1045,"* adding measures to `mart_duplicate_invoice_rows`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (request for ac...",jeremychia,MERGED,2024-06-05T12:14:54Z,2024-06-10T11:36:14Z,2024-06-10T11:36:14Z,119.35555555555555,VGOFIN-112-add-measures-in-lookml-for-mart-duplicate-invoice-rows,main,views|vgo_finance,,,3,1,0,jsakalyte,1,5,1,0,84,25,59,https://github.com/vinted/dataverse-vintedgo-looker/pull/378,False
vinted/dataverse-vintedgo-looker,377,feat: measures for mart_invoice_rows_purchase_price_validation,1061,"* adding measures to `mart_invoice_rows_purchase_price_validation`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT...",jeremychia,MERGED,2024-06-05T12:14:17Z,2024-06-10T11:40:07Z,2024-06-10T11:40:07Z,119.43055555555556,VGOFIN-113-add-measures-in-lookml-for-mart-invoice-rows-purchase-price-validation,main,views|vgo_finance,,,4,1,0,jsakalyte|jeremychia,2,4,1,0,392,26,366,https://github.com/vinted/dataverse-vintedgo-looker/pull/377,False
vinted/dataverse-vintedgo-looker,376,feat: measures for mart_invoice_totals_verification,1050,"* adding measures to `mart_invoice_totals_verification`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (request f...",jeremychia,MERGED,2024-06-05T12:13:56Z,2024-06-07T15:00:47Z,2024-06-07T15:00:47Z,50.780833333333334,VGOFIN-114-add-measures-in-lookml-for-mart-invoice-totals-verification,main,,,,1,1,0,jsakalyte,1,1,1,0,205,14,191,https://github.com/vinted/dataverse-vintedgo-looker/pull/376,False
vinted/dataverse-vintedgo-looker,375,feat: add measures in lookml for mart_shipment_legs_customer_invoices,1054,"* adding measures to `mart_shipment_legs_customer_invoices`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (reque...",jeremychia,MERGED,2024-06-05T12:11:41Z,2024-06-10T11:56:50Z,2024-06-10T11:56:50Z,119.7525,VGOFIN-115-add-measures-in-lookml-for-mart-shipment-legs-customer-invoices,main,views|vgo_finance,,,6,1,0,jsakalyte|jeremychia,0,8,1,0,166,31,135,https://github.com/vinted/dataverse-vintedgo-looker/pull/375,False
vinted/dataverse-vintedgo-looker,370,feat: add measures for mart_d2c_invoice_cost_and_revenue,1051,"* adding measures to `mart_d2c_invoice_cost_and_revenue`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (request ...",jeremychia,MERGED,2024-06-05T08:41:59Z,2024-06-10T11:50:38Z,2024-06-10T11:50:39Z,123.14416666666666,VGOFIN-111-add-measures-in-lookml-for-mart-d-2-c-invoice-cost-and-revenue,main,views|vgo_finance,,,6,1,0,jsakalyte|jeremychia,0,5,1,0,364,38,326,https://github.com/vinted/dataverse-vintedgo-looker/pull/370,False
vinted/dataverse-vintedgo-looker,368,feat: add measures _union_unmatched_price_list_test_failures,1059,"* adding measures to `_union_unmatched_price_list_test_failures`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (...",jeremychia,MERGED,2024-06-05T07:59:30Z,2024-06-07T14:52:24Z,2024-06-07T14:52:24Z,54.88166666666667,VGOFIN-123-add-measures-in-lookml-for-union-unmatched-price-list-test-failures,main,,,,3,1,0,jsakalyte|jeremychia,1,3,1,0,71,16,55,https://github.com/vinted/dataverse-vintedgo-looker/pull/368,False
vinted/dataverse-vintedgo-dbt,1811,feat: unlink accepted_values tests into a separate task,4539,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

context:

* accepted_values fai...",jeremychia,MERGED,2024-06-05T06:57:19Z,2024-06-05T08:14:34Z,2024-06-05T08:14:34Z,1.2875,VGOFIN-163-remove-accepted-value-tests-from-stg-layers-build,main,vgo_finance|DAGs,,,1,1,0,jsakalyte,3,2,9,0,20,2,18,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1811,False
vinted/dataverse-vintedgo-looker,365,feat: measures for agg_invoice_rows_exceptions_by_date,983,"* adding measures to `agg_invoice_rows_exceptions_by_date`
* automatic generation by https://colab.research.google.com/drive/1bGO8AJI1nJ8OdN3U-z53NuzZ3i53AJGw?authuser=1#scrollTo=nyjjMyJf6xAT (reques...",jeremychia,MERGED,2024-06-04T20:25:19Z,2024-06-06T14:59:02Z,2024-06-06T14:59:02Z,42.56194444444444,VGOFIN-124-add-measures-in-lookml-for-agg-invoice-rows-exceptions-by-date,main,,,,2,2,0,jsakalyte|FrederikHemmink,0,1,1,0,102,13,89,https://github.com/vinted/dataverse-vintedgo-looker/pull/365,False
vinted/dataverse-vintedgo-dbt,1803,chore: custom query for mart_historic_shipment_legs,4195,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* see https://vinted.atlassian.ne...",jeremychia,MERGED,2024-06-04T13:24:30Z,2024-06-04T13:45:58Z,2024-06-04T13:45:58Z,0.35777777777777775,custom-query,main,vgo_finance,,,1,1,0,jsakalyte,2,3,2,0,342,0,342,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1803,False
vinted/dataverse-vintedgo-dbt,1800,fix: parse airflow dates in mart_historics,4209,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* see https://vinted.atlassian.ne...",jeremychia,CLOSED,2024-06-04T09:47:35Z,,2024-06-04T12:44:26Z,,VGOFIN-159-snapshot-for-mart-historic-did-not-happen,main,vgo_finance,,,1,0,0,kimjunn,3,9,3,0,36,4,32,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1800,False
vinted/dataverse-vintedgo-looker,356,feat: add meausres to mart_carrier_invoices_totals,0,,jeremychia,MERGED,2024-06-04T09:03:43Z,2024-06-04T09:13:06Z,2024-06-04T09:13:06Z,0.15638888888888888,VGOFIN-110-add-measures-in-lookml-for-mart-carrier-invoices-totals,main,,,,1,1,0,ArabellaCM,0,3,1,0,474,0,474,https://github.com/vinted/dataverse-vintedgo-looker/pull/356,False
vinted/dataverse-vintedgo-dbt,1798,chore: change name for inquiry cancelled,4785,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* rename field to `is_inquiry_can...",jeremychia,MERGED,2024-06-04T07:20:41Z,2024-06-04T07:47:19Z,2024-06-04T07:47:19Z,0.4438888888888889,schema-mismatch-mrt_verification_hub_product_flow,main,vgo_hvf,,,1,1,0,alexatvinted,3,1,2,0,2,2,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1798,False
vinted/dataverse-vintedgo-looker,347,fix: corerct total_total_costs_amount_eur,247,"* referencing this looker view, [total costs](https://looker.vinted.net/explore/vgo_finance/shipment_legs_invoice_cost_and_revenue?qid=5zdBtV4gUdT75roGpsCTEl) were empty
* this is because the wrong f...",jeremychia,MERGED,2024-06-03T12:43:35Z,2024-06-03T12:44:55Z,2024-06-03T12:44:55Z,0.022222222222222223,VGOFIN-155-missing-values-for-total-costs-amount-eur-in-mart-shipment-legs-cost-and-revenue,main,,,,1,1,0,jsakalyte,0,1,1,0,1,1,0,https://github.com/vinted/dataverse-vintedgo-looker/pull/347,False
vinted/dataverse-vintedgo-dbt,1791,fix: new column names for new array structures ,4358,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* array structure is changed for ...",jeremychia,MERGED,2024-06-02T09:10:47Z,2024-06-03T05:20:25Z,2024-06-03T05:20:25Z,20.160555555555554,VGOFIN-149-fix-fix-failing-matching-prices-backend,main,vgo_finance,,,1,1,0,jsakalyte,3,3,1,0,4,2,2,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1791,False
vinted/dataverse-vintedgo-dbt,1788,chore: drop additional (unneeded) data in historical snapshots,5116,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

context:

* historical snapshot...",jeremychia,MERGED,2024-05-31T15:01:03Z,2024-06-03T06:03:27Z,2024-06-03T06:03:27Z,63.04,VGOFIN-148-remove-additional-dates-for-mart-snapshots,main,vgo_finance,,,1,1,0,jsakalyte,2,2,2,0,74,0,74,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1788,False
vinted/dataverse-vintedgo-dbt,1786,fix: schema mismatch for mart_vcarrier_scan_quality,4815,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* columns added in https://github...",jeremychia,MERGED,2024-05-31T13:32:58Z,2024-05-31T13:50:06Z,2024-05-31T13:50:06Z,0.28555555555555556,fix-schema-mismatch-mart_vcarrier_scan_quality,main,vgo_carrier,,,1,1,0,gonzalocantog,3,1,1,0,6,0,6,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1786,False
vinted/dataverse-vintedgo-dbt,1785,chore: change tests to data_tests,4045,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* for dbt 1.8.1 upgrade, tests is...",jeremychia,MERGED,2024-05-31T11:08:21Z,2024-05-31T12:53:25Z,2024-05-31T12:53:25Z,1.751111111111111,VGOFIN-146-rename-tests-to-data-tests,main,vgo_general|vgo_carrier|vgo_finance|vgo_recommender,,,1,1,0,jsakalyte,9,1,18,0,24,24,0,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1785,False
vinted/dataverse-vintedgo-dbt,1783,docs: group_label for agg_invoice_rows_exceptions_by_date,4457,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T08:39:29Z,2024-05-31T12:11:33Z,2024-05-31T12:11:33Z,3.5344444444444445,VGOFIN-109-add-group-label-s-for-agg-invoice-rows-exceptions-by-date,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,20,9,11,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1783,False
vinted/dataverse-vintedgo-dbt,1782,docs: group label for _union_all_test_failures,4457,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T08:36:16Z,2024-05-31T11:56:32Z,2024-05-31T11:56:32Z,3.3377777777777777,VGOFIN-107-add-group-label-s-for-union-all-test-failures,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,16,4,12,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1782,False
vinted/dataverse-vintedgo-dbt,1781,docs: group_label for _union_unmatched_price_list_test_failures,4457,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T08:36:08Z,2024-05-31T11:43:54Z,2024-05-31T11:43:54Z,3.1294444444444443,VGOFIN-108-add-group-label-s-for-union-unmatched-price-list-test-failures,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,29,7,22,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1781,False
vinted/dataverse-vintedgo-dbt,1780,docs: group label for fct_invoice_rows,4457,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T08:32:05Z,2024-05-31T11:29:32Z,2024-05-31T11:29:32Z,2.9575,VGOFIN-106-add-group-label-s-for-fct-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,62,5,57,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1780,False
vinted/dataverse-vintedgo-dbt,1779,docs: group_label for mart_historic_shipment_legs_revenue_recognition,4457,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T08:26:09Z,2024-05-31T11:01:50Z,2024-05-31T11:01:50Z,2.5947222222222224,VGOFIN-105-add-group-label-s-for-mart-historic-shipment-legs-revenue-recognition,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,257,21,236,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1779,False
vinted/dataverse-vintedgo-dbt,1778,docs: group_label for mart_historic_shipment_legs_customer_invoices,4457,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T08:26:02Z,2024-05-31T11:15:52Z,2024-05-31T11:15:52Z,2.8305555555555557,VGOFIN-104-add-group-label-s-for-mart-historic-shipment-legs-customer-invoices,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,92,13,79,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1778,False
vinted/dataverse-vintedgo-dbt,1777,docs: group_label for mart_unmatched_invoice_rows,4457,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T06:49:51Z,2024-05-31T12:24:30Z,2024-05-31T12:24:30Z,5.5775,VGOFIN-103-add-group-label-s-for-mart-unmatched-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,3,2,1,0,32,0,32,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1777,False
vinted/dataverse-vintedgo-dbt,1776,docs: group_label for mart_uncategorised_invoice_rows,4387,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T06:47:37Z,2024-05-31T10:47:34Z,2024-05-31T10:47:34Z,3.9991666666666665,VGOFIN-102-add-group-label-s-for-mart-uncategorised-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,22,0,22,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1776,False
vinted/dataverse-vintedgo-dbt,1775,docs: group_label for mart_shipment_legs_customer_invoices,4387,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T06:47:31Z,2024-05-31T10:34:39Z,2024-05-31T10:34:39Z,3.7855555555555553,VGOFIN-101-add-group-label-s-for-mart-shipment-legs-customer-invoices,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,80,12,68,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1775,False
vinted/dataverse-vintedgo-dbt,1774,docs: group_label for mart_invoice_totals_verification,4387,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T06:47:23Z,2024-05-31T08:54:25Z,2024-05-31T08:54:25Z,2.1172222222222223,VGOFIN-100-add-group-label-s-for-mart-invoice-totals-verification,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,81,12,69,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1774,False
vinted/dataverse-vintedgo-dbt,1773,docs: group_label for mart_invoice_rows_purchase_price_validation,4387,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T06:42:20Z,2024-05-31T08:41:01Z,2024-05-31T08:41:01Z,1.9780555555555555,VGOFIN-99-add-group-label-s-for-mart-invoice-rows-purchase-price-validation,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,166,25,141,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1773,False
vinted/dataverse-vintedgo-dbt,1772,docs: group_label for mart_duplicate_invoice_rows,4387,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T06:42:13Z,2024-05-31T07:57:52Z,2024-05-31T07:57:52Z,1.2608333333333333,VGOFIN-98-add-group-label-s-for-mart-duplicate-invoice-rows,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,43,1,42,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1772,False
vinted/dataverse-vintedgo-dbt,1771,docs: group_labels for mart_d2c_invoice_cost_and_revenue,4387,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-31T06:34:19Z,2024-05-31T07:45:47Z,2024-05-31T07:45:47Z,1.191111111111111,VGOFIN-97-add-group-label-s-for-mart-d-2-c-invoice-cost-and-revenue,main,vgo_finance,,,1,1,0,jsakalyte,3,1,1,0,118,11,107,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1771,False
vinted/dataverse-vintedgo-dbt,1764,docs: group_labels for mart_carrier_invoices_totals,4387,"# Summary [Required]
_What & why is being changed. If applicable, how the change was validated & tested. Add links to Jira, PRs, Slack, Lucid, etc., if relevant._

* using `group_label`s for organi...",jeremychia,MERGED,2024-05-30T14:27:06Z,2024-05-31T12:39:16Z,2024-05-31T12:39:16Z,22.20277777777778,VGOFIN-96-add-group-label-s-for-mart-carrier-invoices-totals,main,vgo_finance,,,3,1,0,jsakalyte|jeremychia,3,3,1,0,116,4,112,https://github.com/vinted/dataverse-vintedgo-dbt/pull/1764,False
